step,vehicle,speed,x,y,wait_time,edge
336,veh0,0.0,463.08839347190747,205.74632976081926,293.0,AtoJ
336,veh1,12.56935754470646,442.1429386102237,260.11706138977627,0.0,JtoD
337,veh0,0.0,463.08839347190747,205.74632976081926,294.0,AtoJ
337,veh1,12.819460968660447,433.07799752193625,269.18200247806374,0.0,JtoD
338,veh0,0.0,463.08839347190747,205.74632976081926,295.0,AtoJ
338,veh1,12.877219811604615,423.9722138030657,278.2877861969343,0.0,JtoD
339,veh0,0.0,463.08839347190747,205.74632976081926,296.0,AtoJ
339,veh1,12.841051346912305,414.89200565266026,287.36799434733973,0.0,JtoD
340,veh0,0.0,463.08839347190747,205.74632976081926,297.0,AtoJ
340,veh1,12.952091646554205,405.73327830576596,296.526721694234,0.0,JtoD
341,veh0,0.0,463.08839347190747,205.74632976081926,298.0,AtoJ
341,veh1,12.641773438138213,396.79398423182994,305.46601576817005,0.0,JtoD
342,veh0,0.0,463.08839347190747,205.74632976081926,299.0,AtoJ
342,veh1,12.851029660726223,387.70672018203027,314.5532798179697,0.0,JtoD
343,veh0,0.0,463.08839347190747,205.74632976081926,300.0,AtoJ
343,veh1,12.67585010669313,378.7433296976686,323.51667030233136,0.0,JtoD
344,veh0,13.89,489.48,188.64,0.0,JtoC
344,veh1,12.7684597697214,369.7144527516212,332.5455472483788,0.0,JtoD
345,veh0,14.30561548038001,480.896630711772,177.195507615696,0.0,JtoC
345,veh1,12.575780044948939,360.82182415160327,341.4381758483967,0.0,JtoD
346,veh0,14.561923507806723,472.159476607088,165.5459688094506,0.0,JtoC
346,veh1,12.638535991484556,351.88481935201844,350.37518064798155,0.0,JtoD
347,veh0,14.665672315606725,463.36007321772394,153.81343095696522,0.0,JtoC
347,veh1,12.84712578653011,342.80031582309323,359.45968417690676,0.0,JtoD
348,veh0,14.48088099129579,454.67154462294644,142.22872616392857,0.0,JtoC
348,veh1,12.595374107883568,333.89383180227276,368.36616819772723,0.0,JtoD
349,veh0,14.388588319738274,446.0383916311035,130.71785550813797,0.0,JtoC
349,veh1,12.965294959779154,324.72576808336976,377.53423191663023,0.0,JtoD
350,veh0,14.277280032141944,437.4720236118183,119.29603148242441,0.0,JtoC
350,veh1,12.7147278359032,315.7348862461504,386.5251137538496,0.0,JtoD
351,veh0,14.490112134810415,428.7779563309321,107.70394177457608,0.0,JtoC
351,veh1,12.964066874409351,306.5676909351747,395.6923090648253,0.0,JtoD
352,veh0,14.58131013400468,420.02917025052926,96.03889366737235,0.0,JtoC
353,veh0,14.422178745708306,411.3758630031043,84.50115067080571,0.0,JtoC
354,veh0,14.58421277822542,402.6253353361691,72.83378044822537,0.0,JtoC
355,veh0,14.42889503060921,393.96799831780356,61.290664423738036,0.0,JtoC
356,veh0,14.68718197915784,385.1556891303089,49.54091884041176,0.0,JtoC
357,veh0,14.563903792501305,376.4173468548081,37.88979580641072,0.0,JtoC
358,veh0,14.597374109174934,367.65892238930314,26.21189651907079,0.0,JtoC
359,veh0,14.620576714254794,358.88657636075027,14.515435147666949,0.0,JtoC
360,veh0,14.324690761133906,350.2917619040699,3.0556825387598394,0.0,JtoC
